1192617,cmn,她在图书馆读一本书。,,,She is reading a book in the library.
1192621,cmn,她不会操作这台机器。,,,She cannot work this machine.
1193359,cmn,她控告他偷她的钱。,,,She accused him of stealing her money.
1193391,cmn,你最好別在那種地方走來走去。,,,You had better not walk around in such a place.
1193433,cmn,所有的花都是纸做的。,,,All of the flowers are paper.
1193435,cmn,我对他们无耻的行径感到厌恶。,,,I'm annoyed by their impudence.
1193440,cmn,在青春期，我厌倦生活，并持续陷入自杀的边缘。然而，在那期间，对数学知识的渴望，使我抑制住了那些负面情绪。,,,"In adolescence, I hated life and was continually on the verge of suicide, from which, however, I was restrained by the desire to know more mathematics."
1193441,cmn,汤姆已渐老去，不像从前那样常常出门了。,,,Tom has gotten older and he doesn't go out as often as he used to.
1193443,cmn,他处理该事宜。,,,He acted on the matter.
1193446,cmn,我打算去妓院做事。,,,I plan to work in a brothel.
1193448,cmn,埃翁多语是客麦隆埃翁多部落所说的语言。,,,Ewondo is the language spoken by the Ewondo tribe of Cameroon.
1193449,cmn,在很多国家，购买和吸食大麻是违法的。,,,"In many countries, buying or smoking cannabis is forbidden by law."
1193451,cmn,她说，若我送她红玫瑰，她将与我跳舞。,,,She said that she would dance with me if I brought her red roses.
1193453,cmn,向窗外望去，我看到一辆车驶来。,,,"Looking out the window, I saw a car coming."
1193454,cmn,我邀请了二十人参加我们的聚会，但不是所有人都来。,,,I asked twenty people to my party but not all of them came.
1193455,cmn,观众们为他的付出的努力而鼓掌。,,,The audience applauded his efforts.
1194671,cmn,在我的世界上，人人都是小馬駒，他們吃了彩虹之後就會啪地一下變成蝴蝶。,,,In my world everyone’s a pony and they all eat rainbows and poop butterflies.
1194728,cmn,你要好好記住他的話。,,,Bear in mind what he said.
1195524,cmn,耶稣恨你。,,,Jesus hates you.
1201918,cmn,你喜欢吃什么巧克力？,,,What chocolate do you like to eat?
1201922,cmn,我很少这么生气。,,,I'm rarely this angry.
1202219,cmn,这个我怎么知道？,,,How am I supposed to know this?
1202543,cmn,你困吗？,,,Are you tired?
1202559,cmn,大象是巨大的动物。,,,The elephant is an enormous creature.
1202583,cmn,那是我的裤子。,,,Those are my trousers.
1202589,cmn,他非常醉了。,,,He's really drunk.
1202599,cmn,不好意思，你叫什么名字？,,,"Sorry, what's your name?"
1204502,cmn,他不是故意地做。,,,He didn't do it on purpose.
1205874,cmn,每個人都應該帶自己的午餐。,,,Everyone should bring their own lunch.
1205881,cmn,主人死後車子歸誰呢？,,,Who does the car belong to when the owner dies?
1205882,cmn,我不習慣走很長的路。,,,I'm not used to walking long distances.
1205884,cmn,我被熨斗燙傷了。,,,I was burnt by the iron.
1205886,cmn,您怎樣看日本的經濟呢？,,,What do you think of Japan's economy?
1205888,cmn,今晚有空嗎？,,,Are you available tonight?
1205889,cmn,他終於成了IBM的總經理。,,,He finally became the president of IBM.
1205890,cmn,我們到了。,,,We're here!
1205891,cmn,您不應該信任這樣的人。,,,You shouldn't trust people like this.
1205893,cmn,他為自己的孩子能做的都做了。,,,He did everything he could for his child.
1205895,cmn,老人被店員騙了。,,,Old people were tricked by the shop assistant.
1205896,cmn,這裡是我們結婚的教堂。,,,This is the church where we got married.
1205903,cmn,叫警察！,,,Call the police!
1205914,cmn,如果一個人在成人前沒有機會習得目標語言，他對該語言的認識達到母語者程度的機會是相當小的。,,,"If a person has not had a chance to acquire his target language by the time he's an adult, he's unlikely to be able to reach native speaker level in that language."
1205926,cmn,先生，我們可以檢查一下您的行李嗎？,,,"Sir, can we quickly inspect your luggage please?"
1205932,cmn,好懷念啊。,,,"Ah, that reminds me of the old days!"
1205936,cmn,有人會發這個字的音嗎？,,,Does anyone know how to pronounce this character?
1205940,cmn,木造的房子最容易失火。,,,Houses made of wood are the easiest to catch on fire.
1205944,cmn,這是冰塊。,,,This is ice.
1205946,cmn,老虎從動物園中逃出來了。,,,The tigers escaped from the zoo.
1205951,cmn,你在自己的家裡開心嗎？,,,Are you happy at your own home?
1205958,cmn,昨天我去了那裡。,,,I went there yesterday.
1208496,cmn,过瘾一个东西和过于那个东西是两回事。,,,Getting addicted to something and having too much of something are two different things.
1208497,cmn,过于上网不是跟医学或精神病有关的事情。,,,Excessive use of the Internet is not a medical or psychiatric issue.
1208502,cmn,把它相较于其他有意思的活动：去电影院，看书，散步，跟朋友聊天等等。,,,"Compare it to other enjoyable activities: going to the cinema, reading books, going for walks, chatting to friends etc."
1208506,cmn,做这些事做得太多的人的例子多的是，可是没有说是“瘾症”。,,,"There are plenty of examples of people who do these things “excessively”, but no-one says those are “addictions”."
1208512,cmn,理念没有道理。,,,The concept doesn’t make sense.
1208515,cmn,“网络成瘾症”这个理念将意味着“网络”是一种可以下定义的活动。,,,The concept of “Internet addiction” implies that “the Internet” is some sort of definable activity.
1208520,cmn,实际上，网络的作用有着无数的多种多样的。,,,"In fact, there are countless, varied uses for the Internet."
1208523,cmn,网络是一个相通的渠道，而不是物质或具体的活动。,,,"It’s a communication medium, not a substance or specific activity."
1208525,cmn,这个好像说一个人上瘾了“交通”，“艺术”或“政治”。,,,"It’s like saying that someone is addicted to “transport”, “art” or “politics”."
1208530,cmn,我听过在韩国的父母因为忙于玩游戏而让他们的孩子死了的那个例子。,,,I’ve heard the example of the parents in Korea who let their child die because they were too busy playing video games.
1208534,cmn,我不否认这件事发生了，可是一个例子算不上证据。,,,"I’m not denying that that happened, but one example doesn’t count as evidence."
1208548,cmn,那两个人不是因为过于上网而忽视他们的孩子。,,,Those people did not neglect their child because they used the Internet too much.
1208550,cmn,他们是因为患有一种使他门忽视孩子的基础精神病而过于上网。,,,They used the Internet too much because they had some underlying problem that also caused them to neglect their child.
1208553,cmn,这显然是将属并列关系的两件事误解成为因果关系了。,,,This is an example of confusing two things that have a common cause with one thing that causes another.
1210437,cmn,诊断患有“网络成瘾症”的人差不多总是也有其他的困难。,,,People “diagnosed” with “Internet addiction” are nearly always diagnosed with other difficulties as well.
1211987,cmn,我不爱你。,,,I don't love you.
1212085,cmn,頭髮想怎麼弄？,,,How would you like your hair done?
1214422,cmn,有人听到了他洗澡的时候唱歌。,,,He was heard singing in the shower.
1214425,cmn,有人看到了她在饭馆跟她爱人在一起。,,,She was seen at a restaurant with her lover.
1214427,cmn,有人认为他们是历史上最伟大的乐队。,,,They are considered the greatest rock band in history.
1214429,cmn,以前有人以为火星上有智能生物。,,,It was once thought that there was intelligent life on Mars.
1214431,cmn,医生治疗了他们的降低体温。,,,They were treated for hypothermia.
1214433,cmn,许多国家的人讲英文。,,,English is spoken in many countries.
1214435,cmn,他们给我们看他们全部的家庭图片。,,,We were shown all of their family photos.
1214437,cmn,俄罗斯去年发射了一个卫星。,,,A satellite was launched in Russia last year.
1214439,cmn,Facebook的用户每一秒发一万以上个信息。,,,Over ten thousand messages are sent every second on Facebook.
1214441,cmn,基督徒认为耶稣是上帝的儿子。,,,"In Christianity, Jesus is believed to be the son of God."
1214444,cmn,很多貧窮的学生得到会计科。,,,Many poor students are given bursaries.
1214446,cmn,查出了抽烟对身体不好。,,,It has been found that smoking is bad for your health.
1214448,cmn,据说战争快要结束了。,,,It is said that the war will end soon.
1214450,cmn,据传总统下个月要辞职了。,,,It is rumoured that the prime-minister will resign next month.
1214747,cmn,没有共产党就没有新中国,,,There would be no New China without the communist party.
1216054,cmn,院子里有三棵树。,,,There are three trees in the yard.
1216056,cmn,这样的东西很少。,,,There are so few things like this.
1216057,cmn,外边风刮得很大。,,,The wind is really strong outside.
1216058,cmn,孩子们很喜欢唱歌。,,,Children love to sing.
1216059,cmn,昨天晚上冷不冷？,,,Was it cold last night?
1216064,cmn,我姥姥只喝了点儿汤。,,,My grandma just drank a bit of soup.
1216067,cmn,他弟弟前天去上海了。,,,His younger brother went to Shanghai the day before yesterday.
1216069,cmn,我想买几条裤子。,,,I want to buy a few pairs of trousers.
1216071,cmn,你的手表在哪儿？,,,Where's your watch?
1216085,cmn,他们都不是司机。,,,None of them are drivers.
1216089,cmn,我爷爷每天吃药。,,,My grandfather takes medicine every day.
1216091,cmn,那个店的菜太贵。,,,That restaurant's too expensive.
1216097,cmn,我女儿每天睡八个钟头。,,,My daughter sleeps eight hours a day.
1216101,cmn,前边儿是天安门。,,,"In front of you, you can see Tiananmen Square."
1216105,cmn,我哥哥每天早上七点起床。,,,My brother gets up every morning at 7.
1216108,cmn,他儿子不在银行工作。,,,His son doesn't work at a bank.
1216110,cmn,你打算看什么书？,,,What book do you plan on reading?
1216113,cmn,我男朋友还没有去过长城。,,,My boyfriend still hasn't been to the Great Wall.
1216115,cmn,你哪儿不舒服？,,,Where do you feel uncomfortable?
1216117,cmn,一共有十多个学生。,,,There are about ten to twenty students in total.
1216122,cmn,欢迎您来！,,,Welcome.
1216123,cmn,慢走啊！,,,Take care!
1216125,cmn,一路平安！,,,Bon voyage!
1216127,cmn,好久不见了！,,,Long time no see!
1216135,cmn,请喝茶！,,,Please drink tea.
1216136,cmn,请坐！,,,Please sit down!
1216138,cmn,很抱歉！,,,I'm really sorry!
1216140,cmn,麻烦您了！,,,Sorry to bother you!
1216142,cmn,辛苦啦！,,,Good work!
1216146,cmn,请原谅！,,,Forgive me!
1217027,cmn,你说世界语，是不是？,,,"You speak Esperanto, don't you?"
1218184,cmn,这些就是我们做出的决定。,,,These are the decisions we've made.
1218190,cmn,她比我高得多。,,,She's way taller than me.
1218191,cmn,有人为您服务吗？,,,Are you being served?
1218192,cmn,我们会在一小时内到达。,,,We'll arrive there within an hour.
1218193,cmn,大自然已充满了谜团。,,,Nature is full of mystery.
1218237,cmn,那个小姐刚才说粗话啊？,,,Did that lady just swear?
1218267,cmn,我和她在公司里职位相同，但她赚的钱比我多。,,,"She and I hold the same position in the company, but she earns more than I do."
1218294,cmn,罐头里没有砂糖了。,,,There is no sugar left in the pot.
1218350,cmn,秋天到了。,,,Autumn is here.
1219096,cmn,他們在下棋。,,,They're playing chess.
1219097,cmn,讀！,,,Read!
1219104,cmn,但我沒錢。,,,But I have no money.
1219109,cmn,幾點登機？,,,What's the boarding time?
1219341,cmn,喝咖啡吧。我觉得很好喝。,,,"Drink some coffee. It tastes very good, I think."
1220513,cmn,我不想过这样的生活。,,,I don't want to live like this.
1220704,cmn,总觉得解释的不是很清楚...但我只知道这样...,,,"I guess what I've said isn't all that clear, but that's the only way I can explain it."
1221048,cmn,我從車站搭了一班到旅館的計程車。,,,I took a taxi from the station to the hotel.
1221240,cmn,我根本不認識那女人。,,,I didn't know the woman at all.
1221259,cmn,說的比做的簡單。,,,Easier said than done.
1221271,cmn,這不干你的事！,,,It's none of your business!
1221327,cmn,我以前常抽菸，但現在我戒掉了。,,,"I used to smoke a lot, but now I've quit."
1221348,cmn,當你在指「發明」的時候，不要用「發現」這個字。,,,"Don't use ""discover"" when you mean ""invent""."
1221360,cmn,你這樣做是錯的。,,,You are doing it the wrong way.
1221392,cmn,下禮拜我要去拜訪她一下。,,,I'm going to visit him next week.
1221404,cmn,教授罵了約翰一頓因為他翹了幾堂課。,,,The professor scolded John for skipping class.
1221450,cmn,他雖然年輕卻很值得信賴。,,,He might be young but he's trustworthy.
1223755,cmn,可能要下雨了。,,,It might rain.
1223788,cmn,這場演唱會的人真多。,,,There are so many people at this concert.
1223790,cmn,你想吃什麼作晚餐？,,,What would you like to eat for dinner?
1223801,cmn,無論如何，我不會改變我的想法。,,,"No matter what happens, I'm not changing my mind."
1223812,cmn,魚和紅酒不合。,,,Fish and red wine don't go well together.
1223813,cmn,我希望很快就能見到你。,,,I hope I can see you soon.
1223822,cmn,我壓力好大，我真想哭。,,,"I'm under so much pressure, I just want to cry."
1223824,cmn,她今天比昨天要好很多。,,,She is far better today than yesterday.
1224534,cmn,你可以閉嘴嗎？,,,Can you please shut up?
1224535,cmn,她試著打破她孩子說謊的習慣。,,,She tried to break her child of the habit of lying.
1225632,cmn,你每天幾點起床？,,,What time do you wake up every day?
1225637,cmn,請拋開你那些負面的人生觀。,,,Let go of your negative outlook on life.
1225638,cmn,晚餐之後你才可以看電視。,,,You can watch TV after supper.
1225643,cmn,她唱歌唱得比班上任何一個人好。,,,She can sing better than anybody else in her class.
1225645,cmn,你的椅子和我的很像。,,,Your chair is identical to mine.
1225662,cmn,他們在這次的投資中得到百分之八的收益。,,,They obtained a yield of 8 percent on their investment.
1225667,cmn,在多年的思索之下，我終於了解人生的意義就是去尋找人生的意義。我們每個人都是獨特的個體。我們每個人都能找到屬於自己的人生目標。,,,"After many years of thinking, I came to a conclusion that everyone's meaning of life is actually: to find the meaning of life. Every one of us is a unique individual. And every one of us has his own capibility to find in his life one particular mission to fulfill."
1225668,cmn,藥局在醫院附近。,,,The pharmacy is near the hospital.
1225669,cmn,他很擅長橄欖球。,,,He is good at rugby.
1225670,cmn,如果他說得一口流利的英文，我就請他為我工作。,,,"If he's fluent in English, I'll hire him."
1225672,cmn,在夏天的晚上，我們睡得不是很好。,,,We cannot sleep well on summer nights.
1225673,cmn,你在做你覺得對的事嗎?,,,Are you doing what you think is right?
1225675,cmn,貝詩不過是個孩子。,,,Bess is simply a child.
1225677,cmn,現在是不是該開會了？,,,Shall we start the meeting now?
1225678,cmn,你真壞。,,,You're terrible.
1225679,cmn,他下禮拜要考試。,,,He has a test next week.
1225680,cmn,情人眼裡出西施。,,,Beauty is in the eye of the beholder.
1225684,cmn,星期天的時候，你不用工作。,,,You don't need to work on Sundays.
1225685,cmn,你必須在六點鐘時從家中出發。,,,You have to leave home at six.
1225691,cmn,他懷疑我說謊。,,,He suspects me of telling a lie.
1225692,cmn,說她美不如說她可愛。,,,She is more pretty than beautiful.
1225693,cmn,我喜歡吃。,,,I like to eat.
1225694,cmn,請告訴我該怎麼做。,,,Please advise me what to do.
1225698,cmn,聽到這事之後，湯姆為之色變。,,,Tom heard this and got angry.
1225703,cmn,凡事都會改變。,,,Change is the only constant.
1227050,cmn,你會待在牛津多久？,,,How long are you going to be in Oxford for?
1227061,cmn,你沒有干涉他人事務的權力。,,,You have no right to interfere in other people's affairs.
1227082,cmn,我和我阿姨有種特別的情誼。,,,I have a special relationship with my aunt.
1227093,cmn,我在等他。,,,I'm waiting for him.
1227100,cmn,你可以用我的字典。,,,You may use my dictionary.
1227104,cmn,這房間有兩個衣櫥。,,,This room has two closets for clothing.
1227107,cmn,因為我有點頭疼，所以我早早上床睡覺。,,,"Having a slight headache, I went to bed early."
1227109,cmn,來玩捉迷藏吧！,,,Let's play hide-and-seek!
1227124,cmn,有時候，我還是會想起她。,,,I sometimes still think about her.
1227125,cmn,沒人回答我的問題。,,,No one answered my question.
1227132,cmn,我也是這麼想的。,,,That's what I thought too.
1227134,cmn,我們不希望有人在這裡吃霸王餐。,,,We don't want any freeloaders around here.
1227135,cmn,這是第一次。,,,This is the first time.
1227141,cmn,獨角獸是一種美麗的怪物。,,,The unicorn is a fabulous monster.
1227147,cmn,我倒水進去花瓶裡。,,,I filled up the vase with water.
1227241,cmn,你最喜歡哪一種人?,,,What kind of people do you like best?
1227255,cmn,你是惡魔的化身。,,,You are the devil incarnate.
1228428,cmn,你的鞋子在这儿。我的呢？,,,Your shoes are here. Where are mine?
1228431,cmn,月光好亮。,,,The moon's so bright.
1228434,cmn,我把信递给他。,,,I'll give him the letter.
1228436,cmn,你可以回家。,,,You can go home.
1228438,cmn,你累了，我也累了。,,,You're tired. I'm also tired.
1228441,cmn,他五点钟回来的。,,,He came back at five o'clock.
1228936,cmn,有好多學生都沒來學校。,,,A great many students were absent from school.
1228939,cmn,我突然好想大叫。,,,I felt an impulse to cry out loud.
1228944,cmn,你不該大聲說話。,,,You must not speak loudly.
1228950,cmn,當時包柏在洗碗。,,,Bob was washing the dishes at that time.
1228954,cmn,在湯姆欣賞我的新車的同時，一輛卡車撞了過來。,,,Tom was admiring my new car at the time the truck crashed into it.
1228959,cmn,在巴黎，沒有人能夠理解湯姆的法文。,,,Tom was able to make himself understood in French when he visited Paris.
1228961,cmn,這些綁匪沒有放棄的跡象。,,,The kidnappers showed no sign of giving up.
1228964,cmn,你不應該屈服在誘惑之下。,,,You must not yield to temptation.
1228966,cmn,玩的時間一多，讀書的時間便少。,,,More play will mean less time to study.
1228968,cmn,玩樂還是讀書，全在你一念之間。,,,Play or study - the choice is yours.
1228973,cmn,二手服飾在時下年輕人之間蔚為風潮。,,,Wearing second-hand clothes is now popular among young people.
1228982,cmn,我不擅長做木工。,,,I'm not good at carpentry.
1228994,cmn,攝氏零度時水會結冰，對吧？,,,"Water will freeze at zero Celsius, right?"
1229001,cmn,他們視喬叟為英詩之父。,,,They referred to Chaucer as the father of English poetry.
1229016,cmn,我和她交往幾個月了。,,,I've been going out with her for months.
1229026,cmn,我喜歡甜食。,,,I like sweets.
1229509,cmn,现在有点慢，能不能等一下？,,,"It's a bit slow, can you wait for a bit?"
1229513,cmn,汤姆比我更懂这件事。,,,Tom certainly has a better understanding of this matter than I do.
1229827,cmn,我们中国的各地方言才是真正的中国话。,,,The various dialects of China are what 'Chinese' really is.
1229844,cmn,她会说中文，却不会说普通话。,,,"She can speak a type of Chinese, but she can't speak Mandarin."
1231012,cmn,我是昨天搬來的。,,,I moved here yesterday.
1231017,cmn,這個東西，要是你喜歡，就拿去吧！,,,"If you like it, you can keep it!"
1231021,cmn,我買的東西已經都送來了。,,,All the things I bought have already arrived.
1231022,cmn,現在你可以進去了。,,,You may go in now.
1231034,cmn,你是跑回來的。,,,You ran back here.
1231036,cmn,你應該站起來說話。,,,You should stand up to speak.
1231042,cmn,站起來。,,,Stand up.
1231213,cmn,放下。,,,Put it down.
1231214,cmn,走開。,,,Go away.
1231215,cmn,穿上.,,,Put it on.
1231216,cmn,拿走。,,,Take away.
1231222,cmn,坐下！別站起來。,,,Sit down! Don't stand up.
1231223,cmn,他放下東西，就走了。,,,He put his things down and left.
1231224,cmn,這些東西，我還要用，請你別拿走。,,,"I still need to use these things, so please don't take them away."
1231225,cmn,走開！別在這兒玩兒。,,,Get out! Don't play here!
1231670,cmn,今晚特别冷。,,,It's really cold tonight.
1233191,cmn,外面有一个警察想见你。,,,There's a policeman outside who wants to see you.
1233193,cmn,这正可以说明你是个骗子。,,,That just goes to show that you are a liar.
1233195,cmn,这证明了你是杀人犯。,,,This is proof that you're the murderer.
1233197,cmn,我们去了我告诉过你的咖啡店。,,,We went to the café that I told you about.
1233200,cmn,我从来没有认识过一个不喜欢巧克力的人。,,,I've never met someone who doesn't like chocolate.
1233203,cmn,这是我从来吃过最好吃的蛋糕。,,,This is the best cake that I have ever eaten.
1233205,cmn,自从我认识她的时候，我就恨她。,,,"From the moment that I met her, I hated her."
1233441,cmn,对于那些连基本事实都搞不清楚而且又盲目得无法了解到这一点的人，我从来都不知道对他们说些什么。,,,I never know what to say to people who have absolutely no grasp of the basic facts and are too ignorant to realise it.
1233443,cmn,虽然她知道那家公司不但对当地官员行贿而且也给她的家人带了了极大的麻烦，可她还是应聘了那家公司的一份工作。,,,She applied for a job at the company that had not only bribed local officials but also caused huge problems for her own family.
1233447,cmn,对天才的傻瓜来说没有什么不可出乱的。,,,Nothing is foolproof to a talented fool.
1233782,cmn,我祖母是個園藝巧手。,,,My grandmother has a green thumb.
1233784,cmn,他從沒放棄達成那個目標的希望。,,,He never gave up hope that he would reach that goal.
1233786,cmn,我從前有空時便會讀讀小說。,,,I used to read novels at random.
1233788,cmn,你要在咖啡上加些奶油嗎？,,,Would you like some cream in your coffee?
1233790,cmn,死亡之後你便不會再復活。你不能死過之後又重回生命。如果你以為那會發生，你並非真正死去。,,,"Death is the point at which you can't be alive again. You can't die and then come back to life. If you think that happened, you weren't really dead."
1233792,cmn,這是朵人造花。,,,It's an artificial flower.
1233797,cmn,他身肩重任。,,,A great responsibility lies on his shoulders.
1233801,cmn,我想你將我認成別人了。,,,I think you've mistaken me for someone else.
1233806,cmn,昨天，我去我叔叔家作客。,,,I called at my uncle's house yesterday.
1233807,cmn,因為今天我沒法上街購物，只好做點三明治將就將就。,,,"As I didn't have time to go shopping today, I had to make do with a sandwich for dinner."
1233811,cmn,昨天天氣很糟。,,,We had bad weather yesterday.
1233812,cmn,他不是每天都來這。,,,He does not come here every day.
1233902,cmn,「你的書在哪？」「在桌上。」,,,"Where's your book? ""On the table."""
1233907,cmn,「你幾歲？」「我十六歲。」,,,"How old are you? ""I'm sixteen."""
1233912,cmn,你有幾個姊妹？幾個兄弟？,,,How many sisters do you have? How many brothers?
1233919,cmn,大腳怪並非寵物。首先，他們並不喜歡被人叫做「大腳怪」。,,,"Bigfoot is not a pet. For one thing, they don't like being called 'bigfoot'."
1234094,cmn,你是熊貓。,,,You are a panda.
1234358,cmn,你是貓熊。,,,You are a panda.
1235244,cmn,这个男孩害怕黑夜。,,,The boy feared the dark.
1235245,cmn,这个男孩把收音机折散架了。,,,The boy took the radio apart.
1235246,cmn,我对这个单词不熟。,,,The word is unfamiliar to me.
1235248,cmn,汤姆从小就认识玛丽了。,,,Tom has known Mary since childhood.
1235271,cmn,教我怎么折纸鹤吧。我忘记怎么折了。,,,Teach me how to fold a paper crane. I forgot how to fold it.
1235280,cmn,他就是我中意的那个男人。,,,He is a man after my own heart.
1235288,cmn,我的爷爷喜欢大清早的散步。,,,My grandfather is fond of taking a walk early in the morning.
1235313,cmn,我很庆幸我们没有去那儿，因为当时那儿有局部大暴雨。,,,I'm glad we didn't go there because there were some localized heavy rain showers.
1235320,cmn,我突然跳起来的时候把花瓶桌子上的打翻了。,,,The vase on my desk overturned when I jumped up in surprise.
1235355,cmn,她照顾她的父亲直到他去世。,,,She cared for her father until his death.
1235425,cmn,此事故发生在周日3点左右。,,,The accident happened on Sunday at about 3:00.
1235428,cmn,他们在高山顶上建了自己的小城镇在那里过着宁静的生活。,,,There on the top of a high mountain they built a small town of their own and lived in peace.
1235431,cmn,等等。,,,"Wait, wait just a little while."
1235480,cmn,我注意到她当时戴了顶新帽子。,,,I noticed she was wearing a new hat.
1235484,cmn,这没什么好担心的。,,,There is no cause for worry.
1235489,cmn,他们这么热情的欢迎我，让我感觉家人一样。,,,"They welcomed me warmly, so I felt at home."
1235501,cmn,他因车祸受了重伤的消息让我震惊万分。,,,I am very much surprised to hear that he got badly injured in a motorcar accident.
1235508,cmn,跟上最近潮流时尚是件非常花钱的事儿。,,,It is very expensive to keep up with the latest fashions.
1235516,cmn,汤姆过来看看玛丽有没有什么需要帮忙的。,,,Tom came to see if Mary needed any help.
1235522,cmn,虽然正在下雪，但是我也非去不可。,,,"Although it is snowing, I must go."
1235528,cmn,杰米的英语比他班上任何一个同学的都好。,,,Jim is above any of his classmates in English.
1235532,cmn,你应该注意你的举止。,,,You should behave carefully.
1235585,cmn,那个是我的。我不知道你的在哪里。,,,That is mine. I don't know where yours is.
1235588,cmn,汤姆看起来的确比玛丽年轻。,,,Tom definitely looks younger than Mary.
1235590,cmn,你总是批评我！,,,You're always criticizing me!
1235591,cmn,狗是人类最好的朋友。,,,Dog is man's best friend.
1235592,cmn,她一整天都沉默不语。,,,She remained silent all day.
1235599,cmn,她骑摩托车的技术不错！,,,She rides a motorcycle well.
1235602,cmn,我正在为我的妈妈寻找礼物。,,,I am looking for a present for my mother.
1235610,cmn,这个月一直都很热，但今天是个例外。,,,"It's been hot this month, but today's an exception."
1235615,cmn,汤姆可不这么认为。,,,Tom doesn't think so.
1235630,cmn,汤姆没法发动他的车。,,,Tom can't get his car started.
1235633,cmn,汤姆不喜欢戴手表。,,,Tom doesn't like to wear a watch.
1235637,cmn,我确定他是个老实人。,,,I am sure that he is an honest man.
1235642,cmn,汤姆害怕晚上一个人出门儿。,,,Tom is afraid to go out alone at night.
1235644,cmn,能在日本找到这样的大的院子实属罕见。,,,It's rare to find big yards in Japan.
1235645,cmn,我每天都帮我妈做家务。,,,I help my mother with the housework every day.
1235649,cmn,如果你听到她讲的英语，你会以为她是美国人呢。,,,"If you heard her speak English, you would take her for an American."
1235651,cmn,你不要自甘堕落。,,,You don't have to kick yourself.
1235860,cmn,那不是蚂蚱。是蝗虫！,,,That's not a grasshopper. It's a locust!
1236302,cmn,你真是個傻瓜！,,,You're such an idiot!
1236305,cmn,他賣了一台豐田的車。,,,He bought a Honda.
1236323,cmn,你最好不要再見她了。,,,You had better not see her now.
1236334,cmn,我朋友邀我共赴晚餐。,,,My friends invited me to supper.
1236341,cmn,這場會議很重要，不要錯過了！,,,This conference is very important. Don't miss it.
1236352,cmn,不好意思，讓我指出先前文章的三個錯誤。,,,"Excuse me, let me point out three mistakes in the above article."
1236361,cmn,請告訴我什麼時候該走。,,,Please tell me when to go.
1236365,cmn,它是什麼什麼時候蓋的？,,,When was it built?
1236373,cmn,愛是騙局。,,,Love is a trick.
1236375,cmn,愛不存在。,,,Love doesn't exist.
1236377,cmn,愛不過是發明。,,,Love is only an invention.
1236378,cmn,我們接受支票。,,,We accept checks.
1236433,cmn,超市現在已經關了，我們只能加減用一下冰箱裡剩的食物。,,,"The supermarkets are now closed, so we'll have to make do with what is left in the refrigerator."
1236438,cmn,他常常抱怨牙痛。,,,He often complains that he has a toothache.
1237604,cmn,猎人在田野追兔子,,,The hunter chases the rabbit in the fields.
1238174,cmn,春天大家起得都很早。,,,"In spring, everyone wakes up early."
1238175,cmn,放学后我打了网球。,,,I played tennis after school.
1238191,cmn,他到底想干嘛？,,,What does he want to do?
1238192,cmn,她有一双迷人的眼睛。,,,She has attractive eyes.
1238193,cmn,汤姆这人确实很有意思。,,,Tom certainly is an interesting person.
1238314,cmn,你所要做的便是好好把握這千載難逢的機會。,,,All you have to do is take advantage of this rare opportunity.
1238320,cmn,參觀所有觀光勝地累壞了我。,,,Visiting all the tourist sights really wore me out.
1238324,cmn,觀光客被獨特的景致所吸引。,,,The tourists were fascinated with the exquisite scenery.
1238330,cmn,很明顯的，他們房前的樹上築巢。,,,"Apparently, they nest in a tree in front of the house."
1238333,cmn,我很感激我能夠領受到這樣的人生體驗。,,,I am thankful to have been given the experience of life.
1238338,cmn,我們生來並非女兒身：我們成為她們的一份子。,,,"One is not born a woman, one becomes one."
1238350,cmn,帶著希望旅行比達到目的地更為美好。,,,To travel hopefully is a better thing than to arrive.
1238365,cmn,良善和喜樂比道德更加重要，是我們所應盡的絕對義務。,,,"Gentleness and cheerfulness, these come before all morality; they are the perfect duties."
1238372,cmn,這場生意正面臨著赤字。,,,The business is in the red.
1238379,cmn,因為我這份工作的緣故，我總是要打領帶。,,,I always have to wear a tie because of my job.
1238383,cmn,不要觸碰這些貨物。,,,Don't touch the goods.
1238385,cmn,這批貨物是由船隻運送的。,,,The goods were transported by ship.
1238401,cmn,「我已經找到令他嫉妒的方法了。」「喔，說吧！」,,,"I've found a way to make him really jealous. ""Oh, do tell!"""
1238417,cmn,警察總吃甜甜圈是一種刻板印象。,,,It is a stereotype that police officers always eat doughnuts.
1238421,cmn,我不懂為何義式辣腸披薩如此受歡迎。,,,I don't understand why pepperoni pizza is so popular.
1238427,cmn,人們似乎只在夏天烤肉。,,,It seems that most people only barbeque in the summer.
1238436,cmn,不要問她任何有關婚姻的問題。,,,Don't ask her any questions about her marriage.
1238439,cmn,為了觀測星象，他建了一座瞭望台。,,,He built an observatory to study the stars.
1238444,cmn,我們爬上陡坡。,,,We climbed a sharp slope.
1238649,cmn,连他的老师都不了解他。,,,Even his teacher didn't understand him.
1239247,cmn,呆在家里多舒服。,,,It's so nice to stay at home.
1239324,cmn,為了健康，我不再抽菸。,,,I stopped smoking for the sake of my health.
1239325,cmn,我重視自身的健康。,,,I take my health seriously.
1239326,cmn,我想結束這場爭執。,,,I want to put an end to the quarrel.
1239327,cmn,我將建築稱作被凍結的音樂。,,,I call architecture frozen music.
1239328,cmn,我努力地平息他們不斷加溫的爭執。,,,I tried very hard to put an end to their heated argument.
