2394999,cmn,他间隔了很久才作答。,,There was a long interval before he replied.
2395001,cmn,我不想挂科。,,I don't want to fail my exams.
2395002,cmn,我不想不及格。,,I don't want to fail my exams.
2395004,cmn,我不想落榜。,,I don't want to fail my exams.
2395005,cmn,我不想考试失败。,,I don't want to fail my exams.
2395009,cmn,抱歉，我没钱。,,"Sorry, I don't have any money."
2395010,cmn,如果明天天气好，那么我们就去野餐。,,We will go on a picnic if it is fine tomorrow.
2395011,cmn,无数次的失败摧毁了他的雄心壮志。,,His ambition was blasted by these repeated failures.
2395013,cmn,她说约翰一定非常愿意听到这个消息。,,She said that John must be very glad to hear the news.
2395014,cmn,开什么国际玩笑。,,Don't make stupid jokes.
2395017,cmn,一部分人感觉Tom的行为举止不太合适。,,Some people felt that Tom's behavior was inappropriate.
2395019,cmn,当他问道是谁打碎了玻璃时，所有的男孩子们都装作一副无辜的样子。,,"When he asked who had broken the window, all the boys put on an air of innocence."
2395020,cmn,我感觉你想告诉我什么事。,,I get the feeling you're trying to tell me something.
2395043,cmn,湯姆養了一條叫「曲奇」的狗。,,Tom has a dog named Cookie.
2397072,cmn,他是我见过的最高的男人了。,,He is the tallest man that I have ever seen.
2397073,cmn,交友须谨慎。,,You must be careful in choosing your friends.
2397074,cmn,我们会在第三章来解决这个问题。,,We will deal with this problem in Chapter Three.
2397080,cmn,你的父亲几岁了？,,How old is your father?
2397081,cmn,他不像从前那样精力充沛了。,,He isn't as energetic as he once was.
2397105,cmn,汤姆是那个我一直在寻找的对的人。,,Tom is just the man I've been looking for.
2406992,cmn,我出生在墨西哥美丽的五月,,I was born in Mexico on a beautiful day in May.
2409607,cmn,我很喜欢狗。,,I like dogs very much.
2409610,cmn,我很喜欢猫。,,I like cats very much.
2409678,cmn,这条裙子就是玛丽昨天买的那条,,That was the skirt that Mary bought yesterday.
2409714,cmn,这个药没有有害的副作用效果。,,This medicine doesn't have any harmful side effects.
2409720,cmn,在我的桌上有一本书。,,There's a book on my desk.
2409722,cmn,雨没有停，连着下了整天。,,"The rain didn't stop, and went on for the entire day."
2410192,cmn,我们以为他是一个英雄，原来是一个叛徒。,,"We had thought that he was a hero, but he turned out to be a traitor."
2410944,cmn,他的儿子于交通事故去世了,,Her son was killed in a traffic accident.
2410959,cmn,科学发明并不总是使世界变得更美好。,,Scientific discoveries don't always make the world a better place.
2410965,cmn,突然，我们听到了那只猫的尖尖的叫唤。,,"All of a sudden, we heard the sharp cry of a cat."
2410972,cmn,我会尽快给你打电话的。,,I'll call you as soon as I can.
2410990,cmn,自从他不知道该说什么的时候，便一直沉默着。,,"Since he didn't know what to say, he remained silent."
2411006,cmn,他是那个职位最有希望的候选人。,,He was the strongest candidate for the position.
2411836,cmn,在你去睡觉之前不要喝啤酒！,,Don't drink beer before going to bed!
2411841,cmn,通常情况下，我们在这间房间睡觉。,,We usually sleep in this room.
2411843,cmn,他将要睡觉。,,He'll be asleep.
2411896,cmn,怎么这么多人。,,Why are there so many people?
2411900,cmn,荷兰语是低地法兰克语。,,Dutch is a Low Franconian language.
2411901,cmn,汤姆说了一整晚。,,Tom talked away the entire night.
2411902,cmn,我们来这个沙滩玩过。,,We have played at this beach.
2411903,cmn,她坐在甲板上，长头发随风飞舞。,,She stood on the deck with her long hair waving in the wind.
2411904,cmn,她大病初愈。,,She recovered from her long illness.
2411905,cmn,她穿了一件宽松的长外套。,,"She wore a long, loose coat."
2411906,cmn,她花了好长时间挑帽子。,,It took her a long time to choose a hat.
2411907,cmn,她不习惯长时间驾车。,,She is not accustomed to driving for a long time.
2411908,cmn,她背痛了好多年了。,,She's been having trouble with back pain for years.
2411909,cmn,她受到了长途旅行吗？,,Is she equal to a long journey?
2411910,cmn,她写了一本关于鸟类的书。,,She wrote a book about the bird.
2411911,cmn,她对鸟类和花草很有研究。,,She is keen on birds and flowers.
2411912,cmn,她疼得哭了。,,She gave a cry of pain.
2411913,cmn,她得了痛风。,,She is affected with the gout.
2411914,cmn,她在大街上看见我的时候冲我笑了笑。,,She smiled at me as she passed me in the street.
2411915,cmn,她过马路的时候被车撞了。,,She was hit by a car while she was crossing the street.
2411916,cmn,她过了马路。,,She came across the street.
2411918,cmn,她非常想当口译。,,She has a strong wish to work as an interpreter.
2411919,cmn,她有咬指甲的习惯。,,She has a habit of biting her nails.
2411920,cmn,她定期去看牙医，因此很少牙疼。,,"She goes to the dentist regularly, so she seldom gets toothache."
2411921,cmn,她会尽量按时赶来的。,,She will do her best to be here on time.
2411923,cmn,她在花园里种玫瑰。,,She's in the garden planting roses.
2411925,cmn,她在花园里种了桂花。,,She planted fragrant olives in the garden.
2411926,cmn,她在花园里种了一些菜。,,She seeded vegetables in her garden.
2411927,cmn,她给花园里的花都起了名字。,,She named all the flowers in the garden.
2411928,cmn,她给花园除了草。,,She weeded the garden.
2411929,cmn,昨天的台风把树刮倒了。,,The tree had been blown down by the typhoon of the day before.
2411930,cmn,有人认识他吗？,,Does anybody know him?
2411931,cmn,谁帮帮她？,,Who helps her?
2411932,cmn,谁来抓住他！,,Someone! Catch that man!
2411933,cmn,我希望有人能教我英语作文。,,I wish someone would help me with English composition.
2411934,cmn,我要是知道就告诉你了。,,"If I knew the truth, I would tell you."
2411935,cmn,我死了，我家人怎么办。,,"If I were to die, what would my family do?"
2411936,cmn,如果我是你，我会帮他一把。,,"If I were in your place, I would lend him a hand."
2411938,cmn,他继承了他爸爸的庞大遗产。,,He succeeded to his father's large property.
2411942,cmn,聪明的学生很快完成了测验。,,The clever student finished the test quickly.
2411945,cmn,这就是我出生长大的房子。,,This is the house in which I was born and brought up.
2411946,cmn,我老了。,,I'm old.
2412073,cmn,二战始于1939年。,,The Second World War started in 1939.
2412077,cmn,我的祖父死于二战。,,My grandfather died in the Second World War.
2412078,cmn,二战还未结束。,,The Second World War isn't over yet.
2412086,cmn,在二战中，德国与意大利结盟。,,Germany was allied with Italy in World War II.
2415717,cmn,姐姐在市场买了一点茄子、土豆、西葫芦和大白菜。,,"Our sister bought some eggplants, potatoes, zucchinis and Chinese cabbage at the market."
2416132,cmn,我在这里总感到约束。,,I feel always restricted here.
2419668,cmn,他每个月挣50万日元。,,He earns half a million yen a month.
2422276,cmn,他全吃光了。,,He ate it all up.
2422277,cmn,不知道他什么时候来。,,I don't know when he's coming.
2422278,cmn,昨天我居然从新宿站走到了神保町！,,I actually ended up walking all the way from Shinjuku Station to Jimbocho yesterday!
2422279,cmn,教外国人中文的时候才会发现自己中文有多差。,,It's when you teach foreigners Chinese that you realize just how flawed your own Chinese is.
2422280,cmn,我居然忘记了今天有课！,,I completely forgot that there was class today!
2422281,cmn,去地铁的路上差点踩到一只壁虎。,,Almost stepped on a gecko while going to the metro.
2426066,cmn,我们差一点没赶上这班车。,,We just barely made the train.
2426069,cmn,我们希望应聘者能有4年工作经验。,,"Ideally, a candidate for this job should have four years' work experience."
2426072,cmn,行胜于言，但并不是所有情况都是这样。,,"Action speaks louder than words, but not nearly as often."
2426073,cmn,要想成功只需要无知和自信。,,All you need is ignorance and confidence and the success is sure.
2426074,cmn,坚持做对的事情。这会满足一部分人同时使另一部分人感到惊讶。,,Always do right. This will gratify some people and astonish the rest.
2426075,cmn,任何情绪，只要它是真诚的，就说明它是发自内心的自然流露。,,"Any emotion, if it is sincere, is involuntary."
2426076,cmn,显然，今天什么事都有可能发生。,,"Apparently, there is nothing that cannot happen today."
2426077,cmn,如果你有上司的话，学会尊敬他（她）。,,"Be respectful to your superiors, if you have any."
2426180,cmn,我的饭量特别大。,,My appetite is particularly large.
2427414,cmn,我每天学习汉语。,,I study Chinese every day.
2430513,cmn,你会说维吾尔语吗？,,Can you speak Uyghur?
2430521,cmn,我会说一点儿。,,I can talk for a bit.
2431172,cmn,這週我就要入學了。,,It is my enrollment this week.
2431717,cmn,她是个很坦率的人。,,She has a very open personality.
2431737,cmn,形式是暂时的，等级才是永恒的。,,"Form is temporary, class is permanent."
2431745,cmn,为什么我应该去上学？,,Why should I go to school?
2431750,cmn,汤姆，快起来！,,"Tom, wake up."
2431771,cmn,关于该问题的答复，我两天后再回答你可以吗？,,"Regarding the question at hand, can I give you an answer in two days' time?"
2431772,cmn,小王休产假了，半年内都不会来上班。,,Little Wang is on maternity leave. She won't be back to work for six months.
2431776,cmn,我们会根据您提出的要求对不足之处作出相应的改正。,,We will follow your demands and make the necessary corrections to those parts that need them.
2431781,cmn,对于这个棘手的问题，无论我尝试多少次，结果都会以失败告终。,,"Regardless how many times I try to solve this nasty problem, I always end up failing."
2431784,cmn,如果有什么更好的解决方案，我一定第一时间通知您。,,"If there's a better solution, then I'll notify you about it as soon as possible."
2431787,cmn,一个没有信仰的人是可怕的。,,A person without faith is frightening.
2431788,cmn,小明的自控能力很差。,,Xiaoming doesn't know how to control herself.
2432794,cmn,今天下午到我家来一趟。,,Come to my house this afternoon.
2432795,cmn,与朋友吵架是件很伤感情的事。,,Fighting with your friends can really hurt your feelings.
2432798,cmn,谢谢您在百忙之中抽出时间回复我的信件。,,Thank you for taking some time out of your busy schedule to reply to my letter.
2432799,cmn,虽然在钢琴上她的造诣不是很深，但是她勤而好学。,,"Her repertoire on the piano is not very large, but she has learned every piece by heart."
2432810,cmn,我们大家会一起努力地把这项任务按时完成的。,,We will all work together to finish this task on time.
2432820,cmn,苹果在发售日期和价格上口风仍然很紧。,,Apple is still very secretive with regard to the release date and the price.
2432825,cmn,不能按时交付货款的话会给客户带来很大损失。,,Not being able to carry out payments on time can cause very large losses for the consumer.
2437235,cmn,我想学标准的英语。,,I would like to learn standard English.
2437249,cmn,你太担心您的体重了。,,You worry about your weight too much.
2437250,cmn,你的家人好么？,,Is your family doing well?
2437253,cmn,我一直这么认为并且坚持。,,I've always believed in and insisted on this.
2437256,cmn,今晚的天气不错。,,Weather's pretty nice tonight.
2437266,cmn,您应该让医生给您检查身体。,,You should go get a physical examination from a doctor.
2437268,cmn,您应该去看看医生。,,You should pay the doctor a visit.
2437269,cmn,早餐时间在七点到九点。,,Breakfast is from seven to nine.
2437271,cmn,电视代替了收音机。,,Radio's been replaced by the TV.
2437280,cmn,她说，没有我生活毫无意义。,,"She said that without me, life held no meaning."
2437290,cmn,我看见他们胳膊挽着胳膊地走路。,,I saw them walking arm in arm.
2440642,cmn,谁朝我的狗扔的石子？,,Who threw a stone at my dog?
2440659,cmn,他悄悄地递给我一张纸条。,,He slipped me a note.
2440672,cmn,玛丽已经觉察到奥利维亚有一个秘密的女朋友。,,Mary was concerned that Oliver had a secret girlfriend.
2440675,cmn,我有一点困惑了。,,I'm a little confused.
2440680,cmn,她应该就那样一直保持沉默。,,She should have kept her mouth shut.
2440681,cmn,这不安全。,,This is not safe.
2440682,cmn,她不会开车。,,She can't drive.
2440683,cmn,别让她开你的车。,,Don't let her drive your car.
2440685,cmn,报告者详尽地说明了他的研究方法。,,The reporter elaborated on the method of his investigation.
2440716,cmn,让他们向我们学习。,,Let them learn from us.
2440758,cmn,汤姆的汽车被偷了。,,Tom's car has been stolen.
2440912,cmn,鲍勃已无法忍受她老婆的慢性子。,,Bob got impatient at his wife's delay.
2440917,cmn,汤姆，我们必须要做点什么。,,"We have to do something, Tom."
2440958,cmn,这对于我来说没任何意义。,,It doesn't make sense to me.
2440969,cmn,汤姆是个无聊的人。,,Tom is boring.
2442065,cmn,在如此漫长的时期内，曾经有如此众多的人们对我们说：对于我们的成功，我们应该淡漠，应该害怕，应该不相信。但是，历史之轮如今已在我们手中，历史之轮将又一次在我们手中驶向美好未来。,,"It's the answer that led those who've been told for so long, by so many, to be cynical and fearful and doubtful about what we can achieve, to put their hands on the arc of history and bend it once more toward the hope of a better day."
2442139,cmn,黑人不得不坐在公交车的后面，如果后面的座位满了则只能站在那里。,,"Black people had to sit in the back of the bus, or stand if the back was full."
2442145,cmn,他在说什么？,,What is he talking about?
2442146,cmn,多数人会犯相同的错误。,,Many people make similar mistakes.
2442200,cmn,热得想吃冰淇淋。,,The heat is making me crave for an ice cream.
2442207,cmn,这辆车停在银行前。,,This car stopped in front of the bank.
2442208,cmn,这辆车在银行前面停下来了。,,This car pulled up in front of the bank.
2442218,cmn,他们俩中，高的那个先走了出来。,,"Of the two of them, the taller one went out first."
2442219,cmn,奶奶死了，全家大惊。,,"Grandmother died, leaving the whole family stunned."
2442220,cmn,奶奶去世让全家都受了打击。,,Grandmother's passing away came as a great blow to the entire family.
2442222,cmn,我们处理掉了他们家的老鼠。,,We got rid of the mice in their house.
2442225,cmn,他身负机密使命。,,He was charged with a secret mission.
2442227,cmn,汤姆不喜欢这种颜色。,,Tom doesn't like this color.
2442232,cmn,温度计指向十度。,,The thermometer reads 10 degrees.
2442249,cmn,忍耐是最美的美德。,,Patience is the most beautiful virtue.
2442255,cmn,毛巾完全没起作用。,,The towel wasn't useful at all.
2442272,cmn,我能看德语，但是不能说。,,"I can read German, but I can't speak it."
2442276,cmn,那人谁啊？,,Who is that person?
2442277,cmn,你得注意他说的话。,,You should pay attention to what he says.
2442278,cmn,今天我走了10公里。,,I walked 10 kilometers today.
2442279,cmn,今儿我走了10公里路。,,I walked 10 kilometers today.
2442283,cmn,您懂拉丁语？,,Do you understand Latin?
2444280,cmn,如果一段打结的绳子能换来风，如果淹死的人能再醒来，那么我相信伤了心的人会痊愈。,,"If a piece of knotted string can unleash the wind, and if a drowned man can awaken, then I believe a broken man can heal."
2444292,cmn,世界上有什么地方能比得上你的故乡好啊？,,What place on Earth coulde be better than the place your people came from?
2444296,cmn,水是生命的源泉。,,Life cannot exist without water.
2444320,cmn,别让我失望。,,Don't let me down.
2444370,cmn,我们俩都经历过不幸。,,Worse things have happened to both of us.
2444405,cmn,你跟他比可差远了，四眼田鸡。,,"You just got pantsed in the schoolyard, four-eyes."
2444409,cmn,很抱歉让你遭这罪。,,I'm sorry to put you through that.
2444417,cmn,我把整个止汗剂抹遍全身。如果汗从我脑顶喷出来，你就知道原因了。,,"I put roll-on antiperspirant all over my body. If sweat starts squirting out the top of my head, you know why."
2444439,cmn,我很想告诉给我理发的女士我不喜欢留刘海。,,I'd love to be able to tell the lady who cuts my hair that I don’t like bangs.
2444467,cmn,当我们过安检的时候，我从队伍里被拉出来搜身。,,"When we were going through security, I got pulled out of line for a pat-down."
2444471,cmn,长话短说，她上了禁飞名单，回来时还可能有一架无人飞机跟着我们。,,"Long story short, she’s on the No Fly List and we might have been followed here by drone."
2444476,cmn,你是不是吸毒吸傻了？,,Do you have a drug problem?
2444507,cmn,你认为电子书会取代纸质书吗？,,Do you think that e-books will replace paper books?
2444522,cmn,这本单词本子上记的1000个英语单词，七月份之前要全部背下来。,,"There are 1,000 English words written down in this vocabulary book, and they all have to be memorized by July."
2444533,cmn,我意识到要实行这件事是很困难的。,,I realized that putting this thing into practice was hard.
2444538,cmn,我对汤姆要持之以恒地学习法语口语这件事很怀疑。,,I doubt that Tom will ever learn how to speak French properly.
2444540,cmn,这完全是两个不同的观点。,,Those two ideas are quite distinct.
2444549,cmn,她不得不放弃梦想。,,She had to give up her dream.
2448491,cmn,这本书是红色。,,This book is red.
2448725,cmn,他满脑子想的都是立刻得到鹅体内的金蛋，所以他杀了鹅，然后他发现鹅身体里没有任何东西。,,"Thinking to get at once all the gold the goose could give, he killed it and opened it only to find - nothing."
2448819,cmn,她想去北京发展她的事业。,,She wants to go to Beijing to further her career.
2453044,cmn,你能记起来的最后一件事是什么？,,What's the last thing you remember?
2453046,cmn,你这辈子什么时候开心过吗？,,What's the last thing you were ever happy about?
2453056,cmn,偶尔偷偷地去想这个问题，还是很有意思的。,,Sometimes it's fun to creep yourself out thinking about it.
2453074,cmn,唯一美中不足的是如果它要是熟食就好了。,,The only thing that would have made it better is if it was cooked.
2453077,cmn,在他们控制我们之前，我们先制服他们。,,Get them before they get us.
2453078,cmn,先下手为强，后下手遭殃。,,Get them before they get us.
2453080,cmn,你借酒浇愁是为了什么事？,,What pain are you trying to cover up with alcohol?
2453081,cmn,什么痛苦能让你想用酒精去麻醉自己？,,What pain are you trying to cover up with alcohol?
2453091,cmn,听这场演讲真是浪费时间。,,That lecture was a waste of time.
2453099,cmn,你是说我的情绪问题跟那些白痴没什么两样吗？,,Are you trying to suggest that my emotional problems are no different than those of a stupid person？
2453107,cmn,咱俩也就是一丘之貉。,,Apparently we're just two peas in a pod.
2453109,cmn,很显然我们是豆荚里的俩颗豆子。,,Apparently we're just two peas in a pod.
2453118,cmn,咱俩是同道中人。,,Apparently we're just two peas in a pod.
2453121,cmn,这两个双胞胎兄弟长得一模一样。,,These twin brothers are as alike as two peas in a pod.
2453124,cmn,你这次来，我都没跟你在一起待多久。,,I didn't get to spend a lot of time with you on this visit.
2453134,cmn,只能说，大难全死，必有后福啊。,,So it seems that cloud of odorless deadly gas had a silver lining after all.
2453137,cmn,只能说，致命煤气的雾团中，也定会有阳光的。,,So it seems that cloud of odorless deadly gas had a silver lining after all.
2453149,cmn,我们俩人显然很相似。,,Apparently we're just two peas in a pod.
2453161,cmn,我不知道他来这里的确切时间。,,I don't know for certain when he will come.
2453176,cmn,是说反话吗？,,Sarcasm?
2453189,cmn,归我了。,,Dibs.
2454690,cmn,他们主要输出的产品是纺织品，尤其以丝绸和绵为主。,,"Their main exports are textiles, especially silk and cotton."
2454697,cmn,我们可全指望你了。,,We depend on you.
2454700,cmn,我们队总是输。,,My team is always losing.
2454702,cmn,我们队从来就没赢过。,,My team is always losing.
2454746,cmn,对于一个饥饿的人来说，任何食物都是美味。,,Hunger is the best sauce.
2454755,cmn,不能吃甜食是极其痛苦的事情。,,Not being able to eat sweets is an extremely painful thing.
2454761,cmn,汤姆很清楚我喜欢什么样的发型。,,Tom knows exactly how I like my hair done.
2454773,cmn,在厨房，家用洗碗机可以算得上是手洗刷碗工的大敌。,,The washing-up machine at home was regarded as a rival to the worker at the kitchen sink.
2454777,cmn,汤姆唱歌总跑调。,,Tom always sings out of tune.
2454814,cmn,你少把一切都推到他头上。,,Don’t you try and blame this on him.
2455632,cmn,提交工作内容之前请仔细检查，这里有疏忽的地方。,,"Edit your work better before you submit it, it's sloppy."
2455649,cmn,他穿着上很不讲究。,,He's very sloppy in his dress.
2455651,cmn,他总会有疏漏的。,,He'll get sloppy.
2455672,cmn,暑假？它们是什么？,,Holidays? What are they?
2455688,cmn,关于那件事你欠我一个道歉。,,You owe me an apology for that.
2455765,cmn,她就是今天回家来的。,,She just came home today.
2455768,cmn,你可以讲话，但也要听我说，我也有权发言。,,"You can talk, but you need to listen to me, as well. I also have the right to speak."
2455776,cmn,我家只有三口人。,,There are only three people in my family.
2456024,cmn,我们并没有赶尽杀绝。,,We're not terminating you.
2456028,cmn,我们并没有完全断了你的后路。,,We're not terminating you.
2456036,cmn,这没什么大不了的。,,It's no big deal.
2456037,cmn,如果你想去，就去好了。如果你不想去，那也没什么大不了的。,,"If you want to go, then go. If you don't want to, then it's no big deal."
2456040,cmn,我觉得我的工作太平淡无奇了。,,I guess my job is pretty undramatic.
2456041,cmn,每一个人都应该知法懂法，但是真正能做到的人却很少。,,"Everybody is supposed to know the law, but few people really do."
2456042,cmn,我们应该了解相应的规则。,,We are supposed to know the rules.
2456053,cmn,暑假？暑假是什么意思啊？,,"Summer vacation? What does ""summer vacation"" mean?"
2456055,cmn,“需要我为您留个口信儿吗？”“不用了，谢谢。”,,"Shall I take a message? ""No, thank you."""
2456059,cmn,困倦的时候学习是在浪费时间。,,To try to study when you're sleepy is to waste your time.
2456072,cmn,我应该去找到解决问题的办法。,,I'm obliged to find a way out of the resulting situation.
2456074,cmn,她不得不去工作来抚养五个孩子。,,She was obliged to work to support five children.
2456075,cmn,她不得不和这个老男人结婚。,,She was obliged to marry the old man.
2456076,cmn,她不得不放弃这个计划。,,She was obliged to give up the plan.
2456079,cmn,船的残骸从海底被打捞上来。,,The wreckage of the ship was salvaged after it had gone to Davy Jones's locker.
2456083,cmn,汤姆是个骗子。,,Tom is deceitful.
2456085,cmn,刮的是北风。,,A north wind is blowing.
2456086,cmn,风从北边来。,,The wind is blowing from the north.
2456087,cmn,汤姆和简快认识一年了。,,It'll soon be a year that Tom and Jane have known one another.
2456088,cmn,印刷术是哪年发明的？,,In what year was printing invented?
2456091,cmn,我告诉过你不要叫我“汤姆”吧？,,"Haven't I told you not to call me ""Tom""?"
2456504,cmn,他假装听不见。,,He pretended not to be listening.
2456560,cmn,我们可全靠你了。,,We depend on you.
2456613,cmn,外面要下雨，别忘记带伞。,,"It's going to rain outside, so don't forget to take an umbrella."
2456614,cmn,梦虽然不会告诉你现实中将要发生什么，却能告诉你内心的真实想法。,,"While dreams cannot tell you what will happen to you in reality, they are able to convey your innermost thoughts."
2456615,cmn,小明看场电影哭了一个小时。,,Xiaoming cried for an hour while watching the movie.
2456618,cmn,逃避并不能解决问题。,,Avoiding a problem isn't going to help you solve it.
2456619,cmn,再不走就迟到了。,,If we don't keep walking we'll be late.
2467527,cmn,今天是世界无烟日。,,Today is World No Tobacco Day.
2467695,cmn,二次函数在这里是不可用的。,,A quadratic function cannot be used here.
2467697,cmn,源代码有没有？,,Do you have the source code?
2467704,cmn,信赖域的算法越来越常用。,,The use of trust-region algorithms is becoming more and more frequent.
2469529,cmn,她把她兒子忘在車裡。,,She left her son alone in the car.
2474885,cmn,我们AA吧。,,Let's split it.
2474892,cmn,别赊账买东西。,,Don't buy things on credit.
2474895,cmn,总金额达到了两万日元。,,"The sum came to over 20,000 yen."
2474902,cmn,我的额头烧得很烫。,,My forehead burned with fever.
2474903,cmn,擦掉你额头上的汗。,,Wipe the sweat from your brow.
2474908,cmn,让我摸摸你的额头。,,Come feel my forehead.
2474932,cmn,画框比画还值钱。,,The frame itself is worth more than the picture.
2474946,cmn,你没理由觉得自己比别人差的。,,There is no reason for you to feel inferior to anyone.
2475448,cmn,也许你是对的，但我们的意见稍微有所不同。,,"You may be right, but we have a slightly different opinion."
2475456,cmn,你最好别抽这么多烟了。,,You had better not smoke so much.
2475744,cmn,您只需填写这个表格就可以了。,,All you have to do is fill in this form.
2479069,cmn,不好意思，你会说英语吗？,,"Excuse me, do you speak English?"
2480482,cmn,我也很高興能夠認識你。,,I'm also very pleased to have seen you.
2480489,cmn,我想介紹你給我父母認識。,,I'd like to introduce you to my parents.
2480491,cmn,林肯總統就是我們所謂白手起家的男人。,,President Lincoln was what we call a self-made man.
2480492,cmn,這是不證自明的。,,It's self-evident.
2481833,cmn,下了雨。,,It rained.
2481914,cmn,窗户 打开 了。,,The window opened.
2482139,cmn,狗在叫。,,The dog is barking.
2482645,cmn,为什么你不在这里等到我做完为止？,,Why don't you wait here while I finish what I'm doing?
2482650,cmn,如果我们不继续赶路，我们会迟到的。,,If we don't keep walking we'll be late.
2482672,cmn,动物园里有很多奇怪的动物。,,There are some strange animals in the zoo.
2485269,cmn,汤姆最近在工作中发挥不太好。,,Tom has not been doing very well at work recently.
2485281,cmn,汤姆喜欢折纸飞机。,,Tom likes making paper aeroplanes.
2485698,cmn,周末愉快！,,Have a nice weekend!
2485701,cmn,只有少数的人才懂了我的意思。,,Only a few people understood me.
2485703,cmn,只有几个人才明白过来了我的意思。,,Only a few people understood me.
2487291,cmn,“来杯茶吗？”“嗯，好的。”,,"Would you like some tea? ""Yes, please."""
2487743,cmn,汤姆在安慰玛丽。,,Tom is consoling Mary.
2487756,cmn,店前排起了长龙。,,A long queue had formed in front of the shop.
2489591,cmn,狗不会叫。,,The dog couldn't bark.
2490098,cmn,再不早点睡觉，明天醒来就会有黑眼圈。,,"If you go to bed late again, tomorrow you'll wake up with shadows under your eyes."
2490375,cmn,美得令人難以置信！,,It's unbelievably beautiful!
2499983,cmn,在他们看见你之前离开这儿。,,Go away before they see you here.
2499996,cmn,我说过了，闭嘴！,,I said shut up!
2500002,cmn,我以为你是我的朋友。,,I thought you were my friend.
2500023,cmn,玛丽是三姐妹中的老幺。,,Mary is the youngest of the three sisters.
2500039,cmn,谢谢您的关注。,,Thank you for your attention.
2500048,cmn,汤姆是个公交车司机。,,Tom is a bus driver.
2500052,cmn,与他比起来我还是很幸福的。,,I am fortunate compared with him.
2500068,cmn,汤姆很自恋。,,Tom is a narcissist.
2500072,cmn,汤姆在课堂上睡着了。,,Tom fell asleep in class.
2502552,cmn,不管黑猫白猫，能捉老鼠就是好猫。,,"Whether it's white or black, a cat that chases mice is a good cat."
2508086,cmn,爱尔兰是非常美丽的国家。,,Ireland is a very beautiful country.
2508212,cmn,那个语言学家精通几个中国方言。,,The linguist is fluent in several Chinese dialects.
2508839,cmn,约瑟追玛丽.,,John chased Mary.
2508843,cmn,约瑟追赶了玛丽.,,John chased Mary.
2508849,cmn,猫老了。,,The cat is old.
2509609,cmn,老狗叫了。,,The old dog barked.
2509612,cmn,狗轻轻地叫了。,,The dog barked softly.
2509659,cmn,狗叫了吗？,,Did the dog bark?
2510785,cmn,那只会在电影里发生。,,That only happens in the movies.
2511384,cmn,那魚棲息在淡水域中。,,That fish lives in fresh water.
2511389,cmn,那人沒穿衣服。,,The man is naked.
2511405,cmn,有關癌症成因的研究耗費頗巨。,,Research on the causes of cancer is very expensive.
2511450,cmn,傳話遊戲是世界通行的遊戲。由第一個人傳話給另一個，另一個再傳給下一個，傳至隊伍尾端時，最後一位玩家將對其他玩家宣布所聽到的詞語。,,"Chinese whispers is a game played around the world, in which one person whispers a message to another, which is passed through a line of people until the last player announces the message to the entire group."
2511454,cmn,牛在牧地上吃草。,,Cows are eating grass in the meadow.
2511455,cmn,讓我在這打斷你。我們不想聽那個話題。,,Let me stop you right there. We don't want to hear about that.
2511458,cmn,Ken 是游泳健將。,,Ken is a good swimmer.
2511460,cmn,George 在這住了多久？,,How long has George lived there?
2511467,cmn,他們有帶武器。,,They're armed.
2511469,cmn,我覺得這計畫不是很聰明。,,I felt that the plan was unwise.
2511474,cmn,我有兩個條件。,,I have two conditions.
2511491,cmn,我一心追求智識，也了解了瘋狂與愚蠢。我覺得這就像是追著風跑。智識的背後是傷悲，所以追求智識之人也多了幾分悲傷。,,"I applied my heart to know wisdom, and to know madness and folly. I perceived that this also was a chasing after wind. For in much wisdom is much grief; and he who increases knowledge increases sorrow."
2511500,cmn,我們才剛搬進來。,,We just moved in.
2511515,cmn,我沒剪過他們的頭髮。,,I've never cut their hair.
2511545,cmn,我不認為我的人生很有趣。,,I don't think my life is very interesting.
2511559,cmn,我沒跟別人說過我什麼時候會到。,,I didn't tell anyone what time I'd be arriving.
2511573,cmn,我失業又沒錢。真不知該何去何從。,,I lost my job and I have no money. I'm at my wit's end.
2511576,cmn,我在民主這一邊。,,I am on the side of democracy.
2511578,cmn,她，這麼說好了，是個活字典。,,"She is, so to speak, a walking dictionary."
2513880,cmn,这是免费的。,,It's on the house.
2513895,cmn,从海洋吹来的风感觉湿漉漉的。,,Winds from the sea are moist.
2513905,cmn,这个团体内的每个人，像是一个健康的人体内免疫系统里的细胞。,,Every person in this community is like a cell in the immune system of a healthy human body.
2513911,cmn,他是个吸毒男。,,He's a meth addict.
2513951,cmn,太好了，死前心愿又完成了一样。,,"Well, I can cross that off my bucket list."
2513958,cmn,极度的放任会宠坏孩子。,,Excessive indulgence spoiled the child.
2516527,cmn,他竭尽全力地讨好他老婆。,,He bent over backward to please his wife.
2516542,cmn,这是一家专门为学生提供服务的商店。,,This is a store that caters specially to students.
2516686,cmn,他求我尽力去帮他搭桥拉线。,,He asked me to do what I can to hook them up.
2516723,cmn,他对鉴品红酒很有一套。,,He has a good palate for wine.
2516726,cmn,我们去一家档次再高点儿的餐厅怎么样？,,Shall we go to a little more upscale restaurant?
2518622,cmn,你们俩真扫我的雅兴。,,You two are harshing my marshmellow.
2518629,cmn,最坏的情境是什么？,,What's the worst-case scenario?
2518631,cmn,现在是我一直往最坏的方面想。,,I'm jumping to the worst-case scenario.
