722838,cmn,超級市場在十點開門。,,,The supermarket opens at ten o'clock.
722839,cmn,他的英語說得真流利啊！,,,How fluently he speaks English!
722841,cmn,肯尼亞曾經是英國的殖民地。,,,Kenya used to be a British colony.
724312,cmn,我爸爸幫我做作業。,,,My father helped me with my homework.
724313,cmn,「一見鍾情」以及「從一而終」的感情是不切實際的，我們需要的不是這種不切實際而虛幻的感情。,,,"The feelings of ""love at first sight"" and ""faithful unto death"" are unrealistic; this sort of unrealistic and illusory feeling is not what we need."
724315,cmn,有人形容，跟異性交往就好像在海邊撿石頭，大家都能撿喜歡的那一個。,,,"The way some people see it, associating with the opposite sex is just like going to the seaside and gathering stones; everyone can pick up the ones they like."
724317,cmn,一旦撿到一顆你喜歡的石頭，盡快將它帶回家並好好對待它，因為那是妳唯一得到的石頭。,,,"Once you've picked up a stone that you like, take it home as soon as you can and treat it well, because that's the only stone you've got."
724319,cmn,而且要記住，從此後不要再到海邊去。（永遠相信，我已經找到最大、最好、最適合我的那一顆）。,,,"What's more, from now on you must remember that you cannot go to the seaside again (by believing this forever, I have already found the biggest, best and most fitting one for me)."
724321,cmn,"跟異性交往最重要的不是他有多好,而是他對你有多好。",,,"The most important thing about relations with the opposite sex is not how good the other person is, but that they treat you well."
724323,cmn,"一個人如果條件很好,有一百分,可是這一百分之中,他只給你三四十分,或一二十分;相反地,另一 個人也許只有七八十分,可是他卻是全心全意的對待你,那你應該選擇那一個?",,,"If one person's qualities are really good, and they have one hundred points, but of those hundred they only give you thirty or forty, or even ten or twenty and then inversely, another person maybe only has seventy or eighty points but they treat you with their heart and soul, then which person should you choose?"
724325,cmn,"其實,每一個人的條件都是一樣的。",,,"In fact, each person's qualities are the same."
724327,cmn,"不管你有多好,都還有人比你更好。",,,"No matter how good you are, there will always be people who are better than you."
724329,cmn,"你雖然做 不到一個『最好的人』,可是你卻做得到一個『對對方最好的人』。",,,"Although you can't make it as ""the greatest person"", you can still be the best person to your partner."
724331,cmn,"每一個男孩子都可 以說:『雖然我不是世界上最好的男人,但我是世界對妳最好的男人』。",,,"Every guy can say ""although I'm not the greatest man in the world, I am the man who is best to you."""
724333,cmn,"感情最重要的是在於他對你的好,而不是他自己有多好。",,,"The most important thing in a relationship lies in how good your partner is to you, and not in how good they are themselves."
724335,cmn,"但是如果有一個人本身已經很好了,對你又是真心真意, 真心愛你,那麼你真的可以把一生托付給他。",,,"If someone is already good in and of themselves, however, and treats you sincerely and from the heart, and truly loves you, then you really can entrust your life to them."
724337,cmn,"現在女性考慮婚姻的唯一條件,應該就是妳愛不愛他,他愛不愛妳,是不是真心真意對妳,跟他在一起會不會有壓力,會不會快樂,而非他擁有什麼!",,,"Today, women's only consideration in marriage is probably if you love him or not, if he loves you or not, whether he is sincere and heartfelt towards you, whether there will be pressure with him, whether there will be happiness, and not what his possessions are!"
724629,cmn,請你把收音機關掉。,,,"Turn off the radio, please."
724631,cmn,你想我把這東西放在哪裏？,,,Where would you like me to put this?
725593,cmn,曼谷是泰国的首都。,,,Bangkok is the capital of Thailand.
726467,cmn,我喝水因为我渴了。,,,I'm drinking water because I'm thirsty.
726748,cmn,我知道她在哪里。,,,I know where she is.
726759,cmn,我很高兴见到他。,,,I was happy to see him.
726879,cmn,我讨厌我的邻居。,,,I hate my neighbour.
727305,cmn,二氧化碳是燃燒煤、石油或天然氣這樣的燃料時會產生的氣體。,,,"Carbon dioxide is a gas that is produced every time a fuel such as coal, oil, or natural gas is burned."
727307,cmn,有的科學家認為溫室效應是虛構的。,,,Some scientists believe that the greenhouse effect is imaginary.
727309,cmn,其他人說它甚至可能是有益的。,,,Others say it may even be beneficial.
727314,cmn,他們倆都未能找到我們的星球所面臨最嚴重的問題。,,,They have both failed to find the most serious problem that has ever faced our planet.
727316,cmn,首先，因为海水变热时膨胀，海平面可能提高。,,,"First of all, the level of the ocean could rise, because ocean water expands as it grows warmer."
727334,cmn,融化中的极地冰盖也可以使海平面上涨的势态更加严重。,,,Melting polar icecaps could also contribute to an increase in sea levels.
727337,cmn,住在海边的人可能失掉他们的家，而且城市可能被完全地淹没。,,,"People living on coastlines might lose their homes, and cities might be completely submerged."
727361,cmn,这将是一个可怕的悲剧。,,,This would be a terrible tragedy.
727372,cmn,世界上已经够热的地方会变得让人无法忍受。,,,Parts of the world that are already hot enough might become unbearably so.
727470,cmn,热天气不仅仅意味着人们觉得有点不高兴。,,,Hot weather doesn’t just mean that people feel a little unhappy.
727503,cmn,这个给我来三个。,,,I'd like three of these.
727509,cmn,这意味着对利用能源、耗费资金和制造污染的空调的使用有了大幅增长。,,,"It means a huge increase in the use of air conditioning which uses energy, which costs money and creates pollution."
727516,cmn,它可以使一些人，尤其是老人和婴幼儿，病得很重。,,,"It can make some people, especially elderly people and infants, very ill."
727518,cmn,它也会杀死庄稼。,,,It can also kill crops.
727522,cmn,你隨時可以來。,,,You can come at any time.
727525,cmn,用字典查出下面词组的意思。,,,Use a dictionary to find the meanings of the phrases below.
727531,cmn,“中国人民政治协商会议”的简称是“人民政协”。,,,"The abbreviation of ""Chinese People's Political Consultative Conference"" is ""CPPCC""."
727554,cmn,船開過蘇伊士運河。,,,The ship sailed through the Suez Canal.
727572,cmn,我跟這件事無關。,,,I have nothing to do with the affair.
727573,cmn,他父親是日本人。,,,His father is Japanese.
727581,cmn,她父親是日本人。,,,Her father is Japanese.
727588,cmn,我心痛。,,,My heart is painful.
727692,cmn,旗袍是一种17世纪起源于中国的传统式样的女性服装。,,,The qipao is a classic female garment that originated in 17th century China.
727778,cmn,為藝術而藝術。,,,Art for art's sake.
727798,cmn,這本書很容易。,,,This book was easy.
727800,cmn,你不是湯姆嗎?,,,Aren't you Tom?
727804,cmn,這些都是他的文具。,,,All of this stationery is his.
727810,cmn,我想要一杯水。,,,I'd like a glass of water.
727817,cmn,我的名字是法爾撒特。,,,My name is Farshad.
727892,cmn,他背週期表只是為了好玩。,,,He learnt the periodic table by heart just for fun.
727906,cmn,一個差勁的廚師和下毒者唯一的不同在於他們的意圖。,,,The only difference between a bad cook and a poisoner is the intent.
727909,cmn,太暗了我無法讀。,,,It is too dark for me to read.
727916,cmn,你累了嗎?,,,Are you tired?
727917,cmn,他們開車去車站。,,,They went to the station by car.
727930,cmn,石頭被美麗得放置在日式庭園裡。,,,Rocks are beautifully arranged in the Japanese-style garden.
727937,cmn,請容許我把故事講完。,,,Please bear with me until I finish the story.
727941,cmn,這間房子很大。,,,It's big for a house.
727946,cmn,閱覽室裡禁止說話。,,,Don't talk in the reading room.
727952,cmn,你要來點兒沙拉嗎?,,,Would you like some salad?
727955,cmn,松鼠在前面頂著強風。,,,The squirrel advanced against the strong wind.
727961,cmn,事實上，投擲侏儒是奧運會的運動項目。,,,"Indeed, dwarf tossing is an Olympic sport!"
727963,cmn,"法國的貨幣是法郎，它的符號是""₣""。法國不再使用法郎但它仍然被使用在一些前法國殖民地中，如幾內亞。",,,"France's currency was the franc, and its symbol was ₣. While it is no longer used in France, francs are still in use in some former French colonies such as Guinea."
727965,cmn,Tatoeba會使人上癮。,,,Tatoeba is addictive.
727966,cmn,他刷新了百米短跑的世界紀錄。,,,His record is a new world record in the 100-meter dash.
727968,cmn,“旗袍”这个词语在中国北方广为使用。,,,"The term ""qipao"" is widely used in Northern China."
727971,cmn,在中国南方，旗袍又称“长衫”。,,,"In Southern China, the qipao is also known as ""changshan""."
727974,cmn,一件传统式样的旗袍是完全手工制作的，也需要劳动密集的裁缝业技术，为了增加而显示每种独一无二的女性体态。,,,A qipao in the traditional style is made entirely by hand and requires labour-intensive manual tailoring techniques to enhance and exhibit every unique female form.
727978,cmn,或者你必須搭這輛公車?,,,Or do you have to take the bus?
727981,cmn,我寧願自己獨立生活也不要他來指使我。,,,I would rather live by myself than do as he tells me to do.
727982,cmn,我在機場被海關人員搜查。,,,I was searched by the customs officers at the airport.
727984,cmn,抱著失敗主義的態度你無法打一場漂亮的仗。,,,You can't fight a good fight with such a defeatist attitude.
727985,cmn,傷口流出膿液。,,,The wound discharged pus.
727990,cmn,因为有高而闭合的领子、紧身的剪裁和在笔直裙子两边的开口，旗袍有着独一无二传达端庄和性感的能力。,,,"With a high, closed collar, figure-hugging cut, and large slits at either side of a straight skirt, the qipao is unique in its ability to communicate both modesty and sensuousness."
727992,cmn,最初的旗袍是宽松的。,,,The original qipao was wide and loose.
727998,cmn,"最初的旗袍遮住了女性身体的大部分，只露出头部、手和脚趾头，为的是无论穿戴者的年龄如何,都能隐藏她的身材。",,,"The original qipao covered most of a woman's body, revealing only the head, the hands and the tips of the toes, in order to conceal the figure of the wearer regardless of her age."
728002,cmn,现在中国公认的标准旗袍的现代版本是首先在上海发展起来的。,,,"The modern version, which is now popularly recognized in China as the standard qipao, was first developed in Shanghai after 1900."
728013,cmn,人们因为热切地寻求更有现代风格的衣服，所以把以前的旗袍改变成一个适合他们品位的东西。,,,People eagerly sought a more modernised style of dress and transformed the old qipao to suit their tastes.
728045,cmn,新的旗袍又修长又紧身，也有高级的剪裁，与传统式样的构成了鲜明的对比。,,,"Slender and form-fitting with a high cut, the new qipao contrasted sharply with the traditional one."
728052,cmn,到了四十年代，旗袍有了种类繁多的图案和面料，也有了同样种类繁多的饰品。,,,"By the 1940s, the qipao came in a wide variety of designs and fabrics, with an equally wide variety of accessories."
728056,cmn,现代版的旗袍版本因能突显女人的身材而闻名。,,,The modernized version of the qipao is noted for accentuating the female figure.
728064,cmn,旗袍因有与众不同的特点而在国际时尚界享有与日俱增的名望。,,,"With its distinctive Chinese features, the qipao enjoys growing popularity in the international world of high fashion."
728619,cmn,老鳥啁啾，小鳥吱吱叫。,,,"Old birds sing, young birds twitter."
728638,cmn,有其父必有其子。,,,"Like father, like son."
728671,cmn,他心情不好。,,,He's in a bad mood.
728686,cmn,良藥苦口。,,,Good medicine is bitter to the mouth.
728742,cmn,播種風，收成暴風。,,,"Who seeds wind, shall harvest storm."
728754,cmn,自作自受。,,,It serves you right.
728778,cmn,出生是一分錢，永遠不會變成一角錢。,,,"He who is born for a dime, will never be worth a quarter."
729433,cmn,月食是一種罕見的現象。,,,An eclipse of the moon is a rare phenomenon.
729436,cmn,那是有史以來最強烈的一次地震。,,,It was the greatest earthquake on record.
729437,cmn,這本字典是誰的？,,,Whose dictionary is this?
729439,cmn,體育場裏人山人海。,,,There were lots of people in the stadium.
729447,cmn,他來跟我們吃了晚飯。,,,He came and had dinner with us.
729460,cmn,這家公司生產電腦晶片。,,,This company manufactures computer chips.
729475,cmn,我們會把一部分籌得的款項用來幫助殘疾兒童。,,,A portion of the proceeds will go to benefit children with disabilities.
729486,cmn,Ken 在爸爸生日的那天買了一瓶上好的酒送給他。,,,Ken bought a fine wine for his father on his birthday.
729489,cmn,雖然我很累，但我也會努力工作的。,,,"Though I am tired, I will work hard."
729492,cmn,觀光巴士穿過了一條長長的隧道。,,,The sightseeing bus ran through a long tunnel.
729503,cmn,我再看一次《王子復仇記》，加起來一共就看過三次了。,,,I will have read Hamlet three times if I read it again.
729694,cmn,那位歌手十分受年青人歡迎。,,,That singer is very popular with young people.
729707,cmn,我想知道哪个国家会第一个和谐Tatoeba？,,,I wonder which country will be the first to censor Tatoeba.
729867,cmn,"傑克,不要那麼撒野。",,,"Don't be so wild, Jack."
729944,cmn,我們急忙跑向火。,,,We raced toward the fire.
729952,cmn,他很敏感。,,,He is very sensitive.
730413,cmn,我想付现金。,,,I would like to pay with cash.
730699,cmn,我買了一只手錶。,,,I bought a watch.
730701,cmn,我看到丹。,,,I see Dan.
730702,cmn,“你累嗎？” “不，一點兒也不。”,,,"Are you tired? ""No, not at all."""
731172,cmn,他们有两个儿子和一个女儿。,,,They have two sons and one daughter.
731725,cmn,不要打开你的书。,,,Don't open your book.
731759,cmn,我訂了一個位子。,,,I booked a seat.
731775,cmn,欣賞生活中的小事，他們會把你帶到更大的目標。,,,Appreciate the little things in life - they will bring you to a bigger end target.
733113,cmn,把你的肩膀借给我让我依靠。,,,You lent me your shoulder for support.
733135,cmn,有时候火车没能按时到达。,,,At times the train doesn't arrive on time.
733142,cmn,Mike已经失业1年了。,,,Mike has been out of work for a year.
733149,cmn,一辆车全速经过。,,,A car passed by at top speed.
733157,cmn,这个家庭非常贫穷以至于无法偿还贷款。,,,The family is too poor to pay back the debts.
733159,cmn,这是他的愚蠢付出代价了。,,,It is foolish of him to pay for it again.
733161,cmn,你愚蠢地行事，你会付出代价。,,,You've acted foolishly and you will pay for it.
733162,cmn,你能派人拿一些衣服，好吗？,,,Could you send someone up to pick up some laundry?
733163,cmn,你不介意的路上捡东西回来？,,,Would you mind picking up something on the way back?
733164,cmn,这将会是巨大的，如果你可以挑选一些面包，然后再回家。,,,It'd be great if you could pick up some bread before you come home.
733166,cmn,不久，同样的服务员回来拿起菜。,,,Soon the same waiter came back to pick up the dishes.
733167,cmn,总线速度逐步回升。,,,The bus picked up the speed gradually.
733168,cmn,我提出这一点之前，我的鞋和我去睡觉。,,,I make it a point to shine my shoes before I go to bed.
733169,cmn,他的第三点说明的是，埃米特试图协调现实与他的理论设计。,,,The third point to make is that Emmet attempted to harmonize his theory with the reality of designing.
733171,cmn,骄傲使我无法向他借钱。,,,My pride prevented me from borrowing money from him.
733587,cmn,她是在为其担心她会发胖的饮食。,,,She is on a diet for fear that she will put on weight.
733591,cmn,蜡烛出去，而不必被扑灭。,,,The candle went out instead of having been put out.
733592,cmn,一定要熄了火，然后再离开。,,,Be sure to put out the fire before you leave.
733594,cmn,你必须忍受这一切的噪音了。,,,You have to put up with all this noise.
733595,cmn,如果你能忍受我们.,,,"If you can put up with us, put us up."
733596,cmn,他提出了一个勇敢而孤独的斗争，但这些沉重的打击，他的赔率不能得到他的商业计划接受。,,,"He put up a brave and lone struggle, but up against such heavy odds he couldn't get his business plan accepted."
733598,cmn,你必须把无视这些声音。,,,You have to put up with all these noises.
733622,cmn,等一下，我马上就回来。不要挂断电话！,,,"Hold on a second, I'll be right back. Don't hang up!"
734308,cmn,借個火好嗎?,,,Will you give me a light?
734394,cmn,这盏灯发出了一个强大的光束。,,,This lamp sends out a powerful beam.
734395,cmn,用来发送出烟雾山。,,,The mountain used to send out clouds of smoke.
734396,cmn,这个问题必须分开讨论。,,,This question must be discussed separately from that one.
734834,cmn,他不會游泳。,,,He can't swim.
734937,cmn,我會讓你看照片。,,,I will show you some pictures.
734938,cmn,胡說。,,,Poppycock.
734942,cmn,我從來沒有想到這一點。,,,I have never thought of that.
735097,cmn,我的母語是日本語。,,,My mother tongue is Japanese.
735098,cmn,史密斯先生來了。,,,Mr. Smith came.
735103,cmn,他晚年致力於寫自傳。,,,He devoted the last years of his life to writing his autobiography.
735108,cmn,哪裡痛?,,,Where does it hurt?
735115,cmn,不要扔石頭到河裡。,,,Don't throw stones into the river.
735147,cmn,我现在不累。,,,I'm not tired right now.
735150,cmn,不要急著結婚。,,,There's no rush to get married.
735153,cmn,"結婚雖然是很美好的事,但是不要著急,該是你的就是你的。",,,"Although marriage is a great thing, don't worry; what should be yours will be yours."
735157,cmn,不要害怕付出。,,,Don't be afraid to invest time and energy.
735161,cmn,"彼此必須一輩子努力,才能把感情维系好。",,,"Each of you must work hard for a lifetime, and only then will you be able to maintain a relationship."
735163,cmn,"你不可能『得到』一段美好的感情,你只能找到一個你心愛的人來共同經營、造就、完成一段美好的感情。",,,"You can't ""get"" a great relationship; you can only find someone you love from the heart, and work together with them to achieve a great relationship."
735175,cmn,你認為如何?,,,What do you think about it?
735184,cmn,"如果你沒決心做好男人,那你就得不到好女人。",,,"If you don't resolve to become a good man, then you just won't get a good woman."
735229,cmn,"世界上沒有一個壞男人會有一個好女人,壞男人只會有可憐的女人;同樣的,也沒有一個壞女人會有一個好男 人。",,,"There isn't a bad man in the world who has been able to get a good woman; similarly, there isn't a bad woman in the world who has been able to get a good man."
735249,cmn,"這個合夥事業成功的機會是很大的,關鍵就在於妳是否願意努力、付出而已。",,,"This opportunity for success in forming a partnership is a big one; the key lies in whether you are willing to work hard and invest in it, and that is all."
735268,cmn,其實愛情是人生唯一的、真正珍貴的,也是唯一的、真正值得追求的東西。,,"In fact, love is the only genuinely precious thing in life; it's also the only thing worthy of pursuit."
735274,cmn,"只要你有一個心愛的人,你就有了原動力,你就能面對全世界。",,,"As long as you have someone you love from the heart, you have a motivating force and you can face the entire world."
735284,cmn,让我安心工作。,,,Let me work in peace.
735297,cmn,女人为什么想被男人抱着睡觉？,,,Why do women want to sleep in a man's embrace?
735321,cmn,将来我想做飞行员。,,,I want to be a pilot in the future.
735322,cmn,请给我看一下你的笔记本。,,,Please show me your notebook.
735323,cmn,他们围在壁炉旁边。,,,They gathered about the fireplace.
735324,cmn,我妈妈高尔夫打得很好。,,,My mother can play golf very well.
735325,cmn,他这个人嘴很严。,,,He is the last person to give away the secret.
735386,cmn,我给我姐姐一个洋娃娃。,,,I gave my sister a doll.
735387,cmn,Tom喜不喜欢吃西红柿？,,,Does Tom like tomatoes?
735392,cmn,我很受惊吓的。,,,I was terribly frightened.
735396,cmn,他到了最后的一刻才取消了约会。,,,He canceled the appointment at the last moment.
735400,cmn,你们已经把工作结束了吗？,,,Have you finished the work yet?
735403,cmn,我让John高兴了。,,,I made John happy.
736268,cmn,我肩膀痛。,,,My shoulder hurts.
736283,cmn,我爱你胜过你爱我。,,,I love you more than you love me.
736285,cmn,我爱你胜过她。,,,I love you more than I love her.
736290,cmn,你不知道我多么爱你。,,,You don't know how much I love you.
736294,cmn,他仰躺。,,,He laid on his back.
736301,cmn,他们保存了这建筑。,,,They have preserved the building.
736311,cmn,我已經在這裡工作十年了。,,,I've worked here for ten years.
736315,cmn,那棟房子很大。,,,That house is big.
736317,cmn,美國廢除了奴隸制度。,,,America did away with slavery.
736324,cmn,雖然我很累，但是我已經做了我能做的了。,,,"Although I was tired, I did what I was able to do."
736409,cmn,那年轻人很喜欢骑自行车。,,,That young man is very keen on cycling.
736511,cmn,他没有家可住。,,,He had no place to live.
736516,cmn,我的叔叔在这个办公室里工作。,,,My uncle works in this office.
736517,cmn,我想买这个玩具娃娃。,,,I want to buy this toy doll.
736531,cmn,我想要个有空调的房间。,,,I would like an air-conditioned room.
736542,cmn,我找商店经理谈了话，因为他拒绝为那不能用的电视退钱。,,,"I had words with the manager of that store, because he refused to refund my money for the TV set that wasn't operating properly."
736549,cmn,那不是我的问题。,,,That isn't my problem.
736572,cmn,他生活很忙。,,,He lived a busy life.
736578,cmn,她住在京都。,,,She lives in Kyoto.
736584,cmn,睡好，迪米。,,,"Sleep well, Timmy."
736601,cmn,我习惯了。,,,I'm used to it.
736608,cmn,疯了！,,,Crazy!
736728,cmn,大熊猫被认为是中国的国宝，但在一些保护区，它仍被偷猎。,,,"The giant panda is recognised as a national treasure of China, but in some conservation areas it is still killed by poachers."
736732,cmn,在英国，以珍稀物种为主题的公园变得越来越受人们的欢迎。,,,"In England, parks taking rare breeds of animals as their theme are becoming increasingly popular with people."
736737,cmn,一些大学生在假期去非洲做志愿者 ，帮助当地完善野生生物管理。,,,"During the holidays, some university students go to Africa as volunteers and help to perfect local wildlife conservation."
736826,cmn,如果我们不做更多的努力去保护雨林，很多其中的稀有物种将会灭绝。,,,"If we don't make the utmost effort to protect the rainforests, many of the rare species in them will become extinct."
736830,cmn,为了提高出生率，中国政府花了很多钱在大熊猫成功繁殖的研究上。,,,The Chinese government has spent a lot of money on research into successful panda breeding in order to increase their birth rate.
736834,cmn,杀害大象、老虎等濒危物种，不仅是残忍的，也是非法的。,,,"Murdering elephants, tigers and other endangered species is not just cruel; it's also illegal."
736841,cmn,越来越多的环保者开始宣传和使用环保的无铅汽油的汽车。,,,More and more environmentalists advocate and use environmentally friendly unleaded petrol in cars.
736845,cmn,由于一些工厂使用矿物燃料，化学品的排放已经产生严重的环境问题。,,,"As a result of some factories using fossil fuels, chemical emissions have already caused serious environmental problems."
736853,cmn,我们应该尽我们最大的努力减少塑料包装的使用，并回收所有的塑料废物。,,,"We must make the utmost effort to reduce the use of plastic packaging, and also to recycle all waste plastic."
736856,cmn,一些人只买有机的食物，他们认为这样可以使他们的健康不受污染的损害。,,,Some people only buy organic food; they think that in this way their body will not be damaged by pollutants.
736984,cmn,许多国家的代表出席了会议。,,,Delegates from many countries participated in the conference.
736994,cmn,这条路是不是直接通往普拉多博物馆？,,,Is this the direct way to the Prado?
737000,cmn,你会发现它用几页纸进一步作了说明。,,,You will find it stated a few pages further on.
737011,cmn,她承认自己犯了错。,,,She acknowledged having made a mistake.
737020,cmn,你在聚会中针对Lisa体重作出的评论是完全不适当的。,,,The remark you made at the party about Lisa's weight was totally uncalled for.
737102,cmn,他不知道。,,,He didn't know that.
737125,cmn,我認為他必須去那裡。,,,I think he must go there.
737167,cmn,他是非常有想像力的作家。,,,He is a very imaginative writer.
737169,cmn,我還沒有收集到足夠的材料來寫一本書。,,,I have not yet collected sufficient materials to write a book.
737170,cmn,骑自行车不能带人，你不知道吗？,,,"You can't carry people on your bike, didn't you know?"
737172,cmn,我们真的不知道，下次我们再也不这样了。,,,We really didn't know; we won't do it next time.
737174,cmn,你们把自行车留下，明天带着身份证和20块钱到交通局领自行车。,,,"Leave the bike here, and tomorrow bring your ID and 20 dollars to the Bureau of Communications to get the bike back."
737176,cmn,希望你们以后严格遵守交通规则。,,,Hopefully you'll comply with traffic regulations after this.
737178,cmn,现在才6点半，怎么会堵车呢？,,,"How can there be a traffic jam now, as late as 6 o'clock?"
737180,cmn,可能是发生交通事故了吧。,,,There's probably been a traffic accident.
737182,cmn,他们可能在等交警吧。,,,They're probably waiting for the traffic police.
737184,cmn,你看都出血了，我扶你起来吧。,,,You're bleeding everywhere; I'll help you up.
737186,cmn,真对不起，刚才都怪我，没注意到您。,,,"I'm really sorry, it's all my fault - I didn't notice you."
737188,cmn,那也不能全怪你，刚才我一直在听歌，也没注意。,,,"You're not entirely to blame; just then I was listening to music all along, and wasn't paying attention."
737311,cmn,肏你妈屄！,,,Fuck you!
737314,cmn,我能借你的刀吗？,,,May I borrow your knife?
737315,cmn,你对日本音乐感兴趣吗？,,,Are you interested in Japanese music?
737319,cmn,在苏联，句子写你！,,,"In Soviet Russia, sentence writes you!"
737770,cmn,十二生肖是由十一種源於自然界的動物即鼠、牛、虎、兔、蛇、馬、羊、猴、雞、狗、豬以及傳說中的龍組成的，用於紀年。,,,"The twelve animals of the Chinese zodiac come from eleven kinds of animals originating in nature, namely the rat, ox, tiger, rabbit, horse, snake, monkey, rooster, dog and pig, as well as the legendary form of the dragon, and are used as a calendar."
737779,cmn,2010年是農曆的虎年。,,,2010 was the Year of the Tiger in the Chinese lunar calendar.
737782,cmn,從根本上說，十二生肖的形成，與動物崇拜有關。,,,"On a fundamental level, the 12 forms of the Chinese zodiac are related to animal worship."
737790,cmn,你完全是对的。,,,You're absolutely right.
737794,cmn,你想在这里呆多久都可以。,,,You can stay here as long as you like.
737797,cmn,我很抱歉今天不能过来。,,,I'm sorry that I cannot come over today.
737798,cmn,以動物命名人的屬相，是因為我們的先民與這些動物有密切關係。,,,Our ancestors used animals to name the years of people's births as their lives were closely connected to these animals.
737802,cmn,毫無疑問，人們最初崇拜的都是那些最常見、與人們生活關系最緊密的動物，例如馬、牛、羊、雞、犬等等。,,,"Without doubt, what people worship first is what they see most often; for example, the animals that had the closest connection to people's lives, like the horse, the cow, the sheep, the rooster, the dog and so on."
737813,cmn,每一個生肖的背後都有著數不盡的成語、諺語和故事。,,,"Behind every animal on the Chinese zodiac lies an array of proverbs, sayings and stories."
737820,cmn,生肖文化深深植根於人們的日常生活和語言文化中。,,,"The culture of the Chinese zodiac is deeply rooted in people's lives, language and literature."
737828,cmn,馬不但象徵著剛健、高昂、昌盛、發達，還代表著奮鬥不止、自強不息的民族精神。,,,"The horse does not just represent energy, high spirits, prosperity, development, but also stands for a national spirit of struggling on without stopping, and of striving on without giving up."
737832,cmn,除此之外，馬還是人才的代名詞。,,,"As well as this, the horse is also representative of human talent."
737846,cmn,在中国，人們常把有能力的人喻為“千里馬”。,,,"In China, talented people are often described as ""ten thousand mile horses""."
737864,cmn,很多人都會問，為什麼生肖的十二種動物裡沒有貓呢？,,,A lot of people ask why the cat does not appear among the twelve animals of the Chinese zodiac.
737869,cmn,生肖的十二種動物裡沒有貓的原因很簡單。,,,The reason the cat is not included in the 12 animals of the Chinese zodiac is very simple.
737872,cmn,中國古代沒有貓，現在我們所熟悉的貓其實是很晚才由國外傳入中國的。,,,In ancient China there were no cats; the cat that we are familiar with today was not imported into China from abroad until much later.
738361,cmn,當我住在鄉下的時候，我幾乎沒有訪客。,,,"Living in the country, I have few visitors."
738370,cmn,我在一九七二年十月十日出生。,,,"I was born on October 10th, 1972."
738378,cmn,我試著不去想了。,,,I try not to think about it.
738476,cmn,我今天必須把書還給圖書館。,,,I have to take the book back to the library today.
738478,cmn,你住這裡嗎?,,,Do you live here?
738511,cmn,所有的學生都拍手。,,,All the students clapped their hands.
738526,cmn,如果你想要那把水槍，你必須自己存錢買。我沒有辦法一直買玩具給你。錢不會從我背上長出來。,,,If you want that water pistol you'll just have to save money and buy it yourself. I can't constantly buy toys for you. I'm not made of money.
738545,cmn,我的朋友邀請我去吃晚餐。,,,My friend invited me to go out to dinner.
741176,cmn,我去过巴黎。,,,I have been to Paris.
742921,cmn,為了給他生日驚喜，我準備了一個非常棒的蛋糕。,,,"In order to give him a surprise on his birthday, I prepared a fantastic cake."
742923,cmn,你到底在这儿做什么？,,,Whatever are you doing here?
742925,cmn,“你怎么来了？”他惊讶地问我。,,,What are you doing here? he asked me in surprise.
742927,cmn,黄金比铁重。,,,Gold is heavier than iron.
742930,cmn,保险使我们意识到我们生活在一个不安全的世界中，可能会生病、面临危险、出现意外等等，我们必须要面对。,,,"Insurance makes us remember that the world we live in isn't completely safe; we might fall ill, face danger or encounter the unexpected."
742934,cmn,谁也不能阻止这个计划的实行。,,,Nobody can prevent this plan from being carried out.
742937,cmn,这些措施可以预防疾病蔓延。,,,These measures can prevent the disease from spreading.
742940,cmn,專職作家沒有固定的收入。,,,Professional writers do not have a regular income.
742942,cmn,她不是這間公司正式的職員。,,,She's not among the regular employees of this company.
742946,cmn,学习一种外国的语言不够了。,,,It is not enough to study the language of a foreign country.
742948,cmn,人人需要学习的不仅仅是语言。,,,What one has to learn is more than the language.
742955,cmn,要是你注意你的外国朋友，可能会对他们跟你不一样的传统和习惯感到惊讶。,,,"If you pay attention to your foreign friends, you may be surprised that their customs and habits are different from yours."
742957,cmn,在印度，人们在餐桌上用右手传递食物。,,,"In India, people pass food at the dinner table with the right hand."
742974,cmn,否则，用左手传递食物会被认为是不礼貌的，因为左手是用来洗澡的。,,,"Otherwise, it is considered impolite to pass food with the left hand, because the left hand is used for bathing."
743022,cmn,他们以摇头表示不同意，而其他国家的人可能以摇头表示同意。,,,"They express disagreement by shaking their heads, which may indicate agreement in other countries."
743032,cmn,例如，在保加利亚摇头表示同意而点头表示不同意。,,,"For example in Bulgaria, shaking one’s head means yes while nodding one’s head means no."
743039,cmn,钱能不能买到幸福？,,,Can money buy happiness?
743053,cmn,快乐不需要数百万的钱。,,,You don't need millions to be happy.
743062,cmn,在澳大利亚的快乐协会，两百块钱可能达到效果。,,,"At The Happiness Institute in Australia, a couple of hundred dollars may do the trick."
743077,cmn,专家说只有百分之十五左右的快乐来自收入、资产等财政的因素。,,,"Experts say only about 15 percent of happiness comes from income, assets and other financial factors."
743096,cmn,高达百分之九十的快乐来自看法、生活控制、关系等因素。,,,"As much as 90 percent of happiness comes from elements such as attitude, life control and relationships."
743100,cmn,她七点起床。,,,She gets up at seven.
743101,cmn,他七点起床。,,,He gets up at seven.
